cible_debit_J+0,cible_debit_J+1,cible_debit_J+2,cible_debit_J+3,cible_debit_J+4,cible_debit_J+5,cible_debit_J+6,cible_debit_J+7,cible_debit_J+8,cible_debit_J+9,cible_debit_J+10,cible_debit_J+11,cible_debit_J+12,cible_debit_J+13,cible_debit_J+14,cible_debit_J+15
2584.7441000708077,2558.619141657858,2764.1963419512876,2717.2707107407855,2565.080753856401,2717.098094313593,2572.577492160405,2821.349761563741,2805.0878767272625,2747.305483381777,2748.542794068585,2634.7259589280993,2916.1364666128825,2853.668072868058,2859.8647339294753,2989.030419711602
2558.619141657858,2764.1963419512876,2717.2707107407855,2565.080753856401,2717.098094313593,2572.577492160405,2821.349761563741,2805.0878767272625,2747.305483381777,2748.542794068585,2634.7259589280993,2916.1364666128825,2853.668072868058,2859.8647339294753,2989.030419711602,2875.9316043819194
2764.1963419512876,2717.2707107407855,2565.080753856401,2717.098094313593,2572.577492160405,2821.349761563741,2805.0878767272625,2747.305483381777,2748.542794068585,2634.7259589280993,2916.1364666128825,2853.668072868058,2859.8647339294753,2989.030419711602,2875.9316043819194,2909.4393408167875
2717.2707107407855,2565.080753856401,2717.098094313593,2572.577492160405,2821.349761563741,2805.0878767272625,2747.305483381777,2748.542794068585,2634.7259589280993,2916.1364666128825,2853.668072868058,2859.8647339294753,2989.030419711602,2875.9316043819194,2909.4393408167875,2924.4010500175295
2565.080753856401,2717.098094313593,2572.577492160405,2821.349761563741,2805.0878767272625,2747.305483381777,2748.542794068585,2634.7259589280993,2916.1364666128825,2853.668072868058,2859.8647339294753,2989.030419711602,2875.9316043819194,2909.4393408167875,2924.4010500175295,2890.683114010846
2717.098094313593,2572.577492160405,2821.349761563741,2805.0878767272625,2747.305483381777,2748.542794068585,2634.7259589280993,2916.1364666128825,2853.668072868058,2859.8647339294753,2989.030419711602,2875.9316043819194,2909.4393408167875,2924.4010500175295,2890.683114010846,3292.6703724628305
2572.577492160405,2821.349761563741,2805.0878767272625,2747.305483381777,2748.542794068585,2634.7259589280993,2916.1364666128825,2853.668072868058,2859.8647339294753,2989.030419711602,2875.9316043819194,2909.4393408167875,2924.4010500175295,2890.683114010846,3292.6703724628305,3057.966764322868
2821.349761563741,2805.0878767272625,2747.305483381777,2748.542794068585,2634.7259589280993,2916.1364666128825,2853.668072868058,2859.8647339294753,2989.030419711602,2875.9316043819194,2909.4393408167875,2924.4010500175295,2890.683114010846,3292.6703724628305,3057.966764322868,3068.0815176980486
2805.0878767272625,2747.305483381777,2748.542794068585,2634.7259589280993,2916.1364666128825,2853.668072868058,2859.8647339294753,2989.030419711602,2875.9316043819194,2909.4393408167875,2924.4010500175295,2890.683114010846,3292.6703724628305,3057.966764322868,3068.0815176980486,3218.8239692683974
2747.305483381777,2748.542794068585,2634.7259589280993,2916.1364666128825,2853.668072868058,2859.8647339294753,2989.030419711602,2875.9316043819194,2909.4393408167875,2924.4010500175295,2890.683114010846,3292.6703724628305,3057.966764322868,3068.0815176980486,3218.8239692683974,2839.450787557892
2748.542794068585,2634.7259589280993,2916.1364666128825,2853.668072868058,2859.8647339294753,2989.030419711602,2875.9316043819194,2909.4393408167875,2924.4010500175295,2890.683114010846,3292.6703724628305,3057.966764322868,3068.0815176980486,3218.8239692683974,2839.450787557892,3176.861945922948
2634.7259589280993,2916.1364666128825,2853.668072868058,2859.8647339294753,2989.030419711602,2875.9316043819194,2909.4393408167875,2924.4010500175295,2890.683114010846,3292.6703724628305,3057.966764322868,3068.0815176980486,3218.8239692683974,2839.450787557892,3176.861945922948,3206.699432538413
2916.1364666128825,2853.668072868058,2859.8647339294753,2989.030419711602,2875.9316043819194,2909.4393408167875,2924.4010500175295,2890.683114010846,3292.6703724628305,3057.966764322868,3068.0815176980486,3218.8239692683974,2839.450787557892,3176.861945922948,3206.699432538413,3133.6711945101265
2853.668072868058,2859.8647339294753,2989.030419711602,2875.9316043819194,2909.4393408167875,2924.4010500175295,2890.683114010846,3292.6703724628305,3057.966764322868,3068.0815176980486,3218.8239692683974,2839.450787557892,3176.861945922948,3206.699432538413,3133.6711945101265,3302.081475927551
2859.8647339294753,2989.030419711602,2875.9316043819194,2909.4393408167875,2924.4010500175295,2890.683114010846,3292.6703724628305,3057.966764322868,3068.0815176980486,3218.8239692683974,2839.450787557892,3176.861945922948,3206.699432538413,3133.6711945101265,3302.081475927551,3078.6410390666247
2989.030419711602,2875.9316043819194,2909.4393408167875,2924.4010500175295,2890.683114010846,3292.6703724628305,3057.966764322868,3068.0815176980486,3218.8239692683974,2839.450787557892,3176.861945922948,3206.699432538413,3133.6711945101265,3302.081475927551,3078.6410390666247,3306.5432783037813
2875.9316043819194,2909.4393408167875,2924.4010500175295,2890.683114010846,3292.6703724628305,3057.966764322868,3068.0815176980486,3218.8239692683974,2839.450787557892,3176.861945922948,3206.699432538413,3133.6711945101265,3302.081475927551,3078.6410390666247,3306.5432783037813,3418.7551188087814
2909.4393408167875,2924.4010500175295,2890.683114010846,3292.6703724628305,3057.966764322868,3068.0815176980486,3218.8239692683974,2839.450787557892,3176.861945922948,3206.699432538413,3133.6711945101265,3302.081475927551,3078.6410390666247,3306.5432783037813,3418.7551188087814,3132.276673559519
2924.4010500175295,2890.683114010846,3292.6703724628305,3057.966764322868,3068.0815176980486,3218.8239692683974,2839.450787557892,3176.861945922948,3206.699432538413,3133.6711945101265,3302.081475927551,3078.6410390666247,3306.5432783037813,3418.7551188087814,3132.276673559519,3233.6186175326957
2890.683114010846,3292.6703724628305,3057.966764322868,3068.0815176980486,3218.8239692683974,2839.450787557892,3176.861945922948,3206.699432538413,3133.6711945101265,3302.081475927551,3078.6410390666247,3306.5432783037813,3418.7551188087814,3132.276673559519,3233.6186175326957,3386.4098710440244
3292.6703724628305,3057.966764322868,3068.0815176980486,3218.8239692683974,2839.450787557892,3176.861945922948,3206.699432538413,3133.6711945101265,3302.081475927551,3078.6410390666247,3306.5432783037813,3418.7551188087814,3132.276673559519,3233.6186175326957,3386.4098710440244,3423.7865828544536
3057.966764322868,3068.0815176980486,3218.8239692683974,2839.450787557892,3176.861945922948,3206.699432538413,3133.6711945101265,3302.081475927551,3078.6410390666247,3306.5432783037813,3418.7551188087814,3132.276673559519,3233.6186175326957,3386.4098710440244,3423.7865828544536,3384.177551277555
3068.0815176980486,3218.8239692683974,2839.450787557892,3176.861945922948,3206.699432538413,3133.6711945101265,3302.081475927551,3078.6410390666247,3306.5432783037813,3418.7551188087814,3132.276673559519,3233.6186175326957,3386.4098710440244,3423.7865828544536,3384.177551277555,3508.320435158433
3218.8239692683974,2839.450787557892,3176.861945922948,3206.699432538413,3133.6711945101265,3302.081475927551,3078.6410390666247,3306.5432783037813,3418.7551188087814,3132.276673559519,3233.6186175326957,3386.4098710440244,3423.7865828544536,3384.177551277555,3508.320435158433,3519.74364970245
2839.450787557892,3176.861945922948,3206.699432538413,3133.6711945101265,3302.081475927551,3078.6410390666247,3306.5432783037813,3418.7551188087814,3132.276673559519,3233.6186175326957,3386.4098710440244,3423.7865828544536,3384.177551277555,3508.320435158433,3519.74364970245,3383.816995897429
3176.861945922948,3206.699432538413,3133.6711945101265,3302.081475927551,3078.6410390666247,3306.5432783037813,3418.7551188087814,3132.276673559519,3233.6186175326957,3386.4098710440244,3423.7865828544536,3384.177551277555,3508.320435158433,3519.74364970245,3383.816995897429,3531.792883210673
3206.699432538413,3133.6711945101265,3302.081475927551,3078.6410390666247,3306.5432783037813,3418.7551188087814,3132.276673559519,3233.6186175326957,3386.4098710440244,3423.7865828544536,3384.177551277555,3508.320435158433,3519.74364970245,3383.816995897429,3531.792883210673,3437.236165237956
3133.6711945101265,3302.081475927551,3078.6410390666247,3306.5432783037813,3418.7551188087814,3132.276673559519,3233.6186175326957,3386.4098710440244,3423.7865828544536,3384.177551277555,3508.320435158433,3519.74364970245,3383.816995897429,3531.792883210673,3437.236165237956,3380.0753534382657
3302.081475927551,3078.6410390666247,3306.5432783037813,3418.7551188087814,3132.276673559519,3233.6186175326957,3386.4098710440244,3423.7865828544536,3384.177551277555,3508.320435158433,3519.74364970245,3383.816995897429,3531.792883210673,3437.236165237956,3380.0753534382657,3369.3372847025985
3078.6410390666247,3306.5432783037813,3418.7551188087814,3132.276673559519,3233.6186175326957,3386.4098710440244,3423.7865828544536,3384.177551277555,3508.320435158433,3519.74364970245,3383.816995897429,3531.792883210673,3437.236165237956,3380.0753534382657,3369.3372847025985,3736.070752436625
3306.5432783037813,3418.7551188087814,3132.276673559519,3233.6186175326957,3386.4098710440244,3423.7865828544536,3384.177551277555,3508.320435158433,3519.74364970245,3383.816995897429,3531.792883210673,3437.236165237956,3380.0753534382657,3369.3372847025985,3736.070752436625,3643.086781573203
3418.7551188087814,3132.276673559519,3233.6186175326957,3386.4098710440244,3423.7865828544536,3384.177551277555,3508.320435158433,3519.74364970245,3383.816995897429,3531.792883210673,3437.236165237956,3380.0753534382657,3369.3372847025985,3736.070752436625,3643.086781573203,3874.2072279250483
3132.276673559519,3233.6186175326957,3386.4098710440244,3423.7865828544536,3384.177551277555,3508.320435158433,3519.74364970245,3383.816995897429,3531.792883210673,3437.236165237956,3380.0753534382657,3369.3372847025985,3736.070752436625,3643.086781573203,3874.2072279250483,3554.558265339459
3233.6186175326957,3386.4098710440244,3423.7865828544536,3384.177551277555,3508.320435158433,3519.74364970245,3383.816995897429,3531.792883210673,3437.236165237956,3380.0753534382657,3369.3372847025985,3736.070752436625,3643.086781573203,3874.2072279250483,3554.558265339459,3687.6692614893077
3386.4098710440244,3423.7865828544536,3384.177551277555,3508.320435158433,3519.74364970245,3383.816995897429,3531.792883210673,3437.236165237956,3380.0753534382657,3369.3372847025985,3736.070752436625,3643.086781573203,3874.2072279250483,3554.558265339459,3687.6692614893077,3779.205043735004
3423.7865828544536,3384.177551277555,3508.320435158433,3519.74364970245,3383.816995897429,3531.792883210673,3437.236165237956,3380.0753534382657,3369.3372847025985,3736.070752436625,3643.086781573203,3874.2072279250483,3554.558265339459,3687.6692614893077,3779.205043735004,3753.046868518216
3384.177551277555,3508.320435158433,3519.74364970245,3383.816995897429,3531.792883210673,3437.236165237956,3380.0753534382657,3369.3372847025985,3736.070752436625,3643.086781573203,3874.2072279250483,3554.558265339459,3687.6692614893077,3779.205043735004,3753.046868518216,3839.413655159185
3508.320435158433,3519.74364970245,3383.816995897429,3531.792883210673,3437.236165237956,3380.0753534382657,3369.3372847025985,3736.070752436625,3643.086781573203,3874.2072279250483,3554.558265339459,3687.6692614893077,3779.205043735004,3753.046868518216,3839.413655159185,3825.672231408279
3519.74364970245,3383.816995897429,3531.792883210673,3437.236165237956,3380.0753534382657,3369.3372847025985,3736.070752436625,3643.086781573203,3874.2072279250483,3554.558265339459,3687.6692614893077,3779.205043735004,3753.046868518216,3839.413655159185,3825.672231408279,3771.1673946527653
3383.816995897429,3531.792883210673,3437.236165237956,3380.0753534382657,3369.3372847025985,3736.070752436625,3643.086781573203,3874.2072279250483,3554.558265339459,3687.6692614893077,3779.205043735004,3753.046868518216,3839.413655159185,3825.672231408279,3771.1673946527653,3620.9195629775713
3531.792883210673,3437.236165237956,3380.0753534382657,3369.3372847025985,3736.070752436625,3643.086781573203,3874.2072279250483,3554.558265339459,3687.6692614893077,3779.205043735004,3753.046868518216,3839.413655159185,3825.672231408279,3771.1673946527653,3620.9195629775713,3780.085750085666
3437.236165237956,3380.0753534382657,3369.3372847025985,3736.070752436625,3643.086781573203,3874.2072279250483,3554.558265339459,3687.6692614893077,3779.205043735004,3753.046868518216,3839.413655159185,3825.672231408279,3771.1673946527653,3620.9195629775713,3780.085750085666,4068.1316965352717
3380.0753534382657,3369.3372847025985,3736.070752436625,3643.086781573203,3874.2072279250483,3554.558265339459,3687.6692614893077,3779.205043735004,3753.046868518216,3839.413655159185,3825.672231408279,3771.1673946527653,3620.9195629775713,3780.085750085666,4068.1316965352717,3993.360192309452
3369.3372847025985,3736.070752436625,3643.086781573203,3874.2072279250483,3554.558265339459,3687.6692614893077,3779.205043735004,3753.046868518216,3839.413655159185,3825.672231408279,3771.1673946527653,3620.9195629775713,3780.085750085666,4068.1316965352717,3993.360192309452,4074.941295464644
3736.070752436625,3643.086781573203,3874.2072279250483,3554.558265339459,3687.6692614893077,3779.205043735004,3753.046868518216,3839.413655159185,3825.672231408279,3771.1673946527653,3620.9195629775713,3780.085750085666,4068.1316965352717,3993.360192309452,4074.941295464644,3898.75029975649
3643.086781573203,3874.2072279250483,3554.558265339459,3687.6692614893077,3779.205043735004,3753.046868518216,3839.413655159185,3825.672231408279,3771.1673946527653,3620.9195629775713,3780.085750085666,4068.1316965352717,3993.360192309452,4074.941295464644,3898.75029975649,3958.0825636775635
3874.2072279250483,3554.558265339459,3687.6692614893077,3779.205043735004,3753.046868518216,3839.413655159185,3825.672231408279,3771.1673946527653,3620.9195629775713,3780.085750085666,4068.1316965352717,3993.360192309452,4074.941295464644,3898.75029975649,3958.0825636775635,3909.128345842258
3554.558265339459,3687.6692614893077,3779.205043735004,3753.046868518216,3839.413655159185,3825.672231408279,3771.1673946527653,3620.9195629775713,3780.085750085666,4068.1316965352717,3993.360192309452,4074.941295464644,3898.75029975649,3958.0825636775635,3909.128345842258,4055.253368509614
3687.6692614893077,3779.205043735004,3753.046868518216,3839.413655159185,3825.672231408279,3771.1673946527653,3620.9195629775713,3780.085750085666,4068.1316965352717,3993.360192309452,4074.941295464644,3898.75029975649,3958.0825636775635,3909.128345842258,4055.253368509614,4041.26773962236
3779.205043735004,3753.046868518216,3839.413655159185,3825.672231408279,3771.1673946527653,3620.9195629775713,3780.085750085666,4068.1316965352717,3993.360192309452,4074.941295464644,3898.75029975649,3958.0825636775635,3909.128345842258,4055.253368509614,4041.26773962236,4098.954260337766
3753.046868518216,3839.413655159185,3825.672231408279,3771.1673946527653,3620.9195629775713,3780.085750085666,4068.1316965352717,3993.360192309452,4074.941295464644,3898.75029975649,3958.0825636775635,3909.128345842258,4055.253368509614,4041.26773962236,4098.954260337766,4248.137231271076
3839.413655159185,3825.672231408279,3771.1673946527653,3620.9195629775713,3780.085750085666,4068.1316965352717,3993.360192309452,4074.941295464644,3898.75029975649,3958.0825636775635,3909.128345842258,4055.253368509614,4041.26773962236,4098.954260337766,4248.137231271076,4006.1195814533926
3825.672231408279,3771.1673946527653,3620.9195629775713,3780.085750085666,4068.1316965352717,3993.360192309452,4074.941295464644,3898.75029975649,3958.0825636775635,3909.128345842258,4055.253368509614,4041.26773962236,4098.954260337766,4248.137231271076,4006.1195814533926,4181.035454541221
3771.1673946527653,3620.9195629775713,3780.085750085666,4068.1316965352717,3993.360192309452,4074.941295464644,3898.75029975649,3958.0825636775635,3909.128345842258,4055.253368509614,4041.26773962236,4098.954260337766,4248.137231271076,4006.1195814533926,4181.035454541221,3984.0767806581844
